ProjectName,ProjectKey,ProjectID,upStreamItemID,upStreamItemName,upStreamItemStatusName,upStreamItemTypeID,upStreamItemTypeName,upStreamItemCompletedOrNot,upStreamItemLevelName,upStreamItemItemRelease,upStreamReleaseName,upStreamItemTags,upStreamItemTestCaseStatus,upStreamItemPriorityCode,upStreamItemPriorityName,upStreamItemJiraStatus,upStreamItemCreateDate,upStreamItemCreatedByName,upStreamItemCreatedByID,upStreamItemModifiedDate,upStreamItemModifiedByName,upStreamItemModifiedByID,upStreamItemDescription,GroupName,ItemID,ItemName,StatusName,ItemTypeID,ItemTypeName,CompletedOrNot,LevelName,ItemRelease,ItemReleaseName,Tags,JiraStatus,TestCaseStatus,PriorityCode,PriorityName,createdDate,CreatedByName,CreatedByID,ModifiedDate,ModifiedByName,ModifiedByID,ItemDescription,downStreamItemID,downStreamItemName,downStreamStatusName,downStreamItemTypeID,downStreamItemTypeName,downStreamCompletedOrNot,downStreamLevelName,downStreamItemRelease,downStreamItemReleaseName,downStreamItemTags,downStreamItemTestCaseStatus,downStreamItemPriorityCode,downStreamItemPriorityName,downStreamItemJiraStatus,downStreamItemCreateDate,downStreamItemCreatedByName,downStreamItemCreatedByID,downStreamItemModifiedDate,downStreamItemModifiedByName,downStreamItemModifiedByID,downStreamItemDescription
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109766,15.3 - Mandatory,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:44,Dallon Schofield,130,2025-10-22 19:54:44,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109767,15.3 - Required,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:44,Dallon Schofield,130,2025-10-22 19:54:44,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109768,15.3 - Highly Recommended,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:44,Dallon Schofield,130,2025-10-22 19:54:44,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109769,15.3 - Recommended,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:44,Dallon Schofield,130,2025-10-22 19:54:44,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109772,16.1 - Mandatory,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:45,Dallon Schofield,130,2025-10-22 19:54:45,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109773,16.1 - Required,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:45,Dallon Schofield,130,2025-10-22 19:54:45,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109774,16.1 - Highly Recommended,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:45,Dallon Schofield,130,2025-10-22 19:54:45,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109775,16.1 - Recommended,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:45,Dallon Schofield,130,2025-10-22 19:54:45,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109777,16.2 - Mandatory,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:45,Dallon Schofield,130,2025-10-22 19:54:45,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109778,16.2 - Required,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:45,Dallon Schofield,130,2025-10-22 19:54:45,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109779,16.2 - Highly Recommended,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:45,Dallon Schofield,130,2025-10-22 19:54:45,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109780,16.2 - Recommended,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:45,Dallon Schofield,130,2025-10-22 19:54:45,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109782,16.3 - Mandatory,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:45,Dallon Schofield,130,2025-10-22 19:54:45,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109783,16.3 - Required,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:45,Dallon Schofield,130,2025-10-22 19:54:45,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109784,16.3 - Highly Recommended,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:45,Dallon Schofield,130,2025-10-22 19:54:45,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109785,16.3 - Recommended,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:46,Dallon Schofield,130,2025-10-22 19:54:46,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109788,17.1 - Mandatory,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:46,Dallon Schofield,130,2025-10-22 19:54:46,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109789,17.1 - Required,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:46,Dallon Schofield,130,2025-10-22 19:54:46,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109790,17.1 - Highly Recommended,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:47,Dallon Schofield,130,2025-10-22 19:54:47,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109791,17.1 - Recommended,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:47,Dallon Schofield,130,2025-10-22 19:54:47,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109793,17.2 - Mandatory,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:47,Dallon Schofield,130,2025-10-22 19:54:47,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109794,17.2 - Required,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:47,Dallon Schofield,130,2025-10-22 19:54:47,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109795,17.2 - Highly Recommended,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:47,Dallon Schofield,130,2025-10-22 19:54:47,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109796,17.2 - Recommended,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:47,Dallon Schofield,130,2025-10-22 19:54:47,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109798,17.3 - Mandatory,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:47,Dallon Schofield,130,2025-10-22 19:54:47,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109799,17.3 - Required,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:47,Dallon Schofield,130,2025-10-22 19:54:47,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109800,17.3 - Highly Recommended,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:47,Dallon Schofield,130,2025-10-22 19:54:47,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109801,17.3 - Recommended,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:47,Dallon Schofield,130,2025-10-22 19:54:47,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109803,17.4 - Mandatory,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:48,Dallon Schofield,130,2025-10-22 19:54:48,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109804,17.4 - Required,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:48,Dallon Schofield,130,2025-10-22 19:54:48,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109805,17.4 - Highly Recommended,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:48,Dallon Schofield,130,2025-10-22 19:54:48,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109806,17.4 - Recommended,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:48,Dallon Schofield,130,2025-10-22 19:54:48,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109808,17.5 - Mandatory,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:48,Dallon Schofield,130,2025-10-22 19:54:48,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109809,17.5 - Required,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:48,Dallon Schofield,130,2025-10-22 19:54:48,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109810,17.5 - Highly Recommended,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:48,Dallon Schofield,130,2025-10-22 19:54:48,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109811,17.5 - Recommended,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:48,Dallon Schofield,130,2025-10-22 19:54:48,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109817,4.1 General,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:49,Dallon Schofield,130,2025-10-22 19:54:49,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109819,4.2.1 General,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:49,Dallon Schofield,130,2025-10-22 19:54:49,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109820,4.2.2 Operator presence,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:49,Dallon Schofield,130,2025-10-22 19:54:49,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109821,4.2.3 Start-up,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:49,Dallon Schofield,130,2025-10-22 19:54:49,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109822,"4.2.4 States, modes and actions",Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:49,Dallon Schofield,130,2025-10-22 19:54:49,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109823,4.2.5 Visual indication,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:49,Dallon Schofield,130,2025-10-22 19:54:49,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109824,4.2.6 Audible indication,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:49,Dallon Schofield,130,2025-10-22 19:54:49,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109825,4.2.7 Obstacle protective system,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:49,Dallon Schofield,130,2025-10-22 19:54:49,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109826,4.2.8 Operating zone (semi-autonomous and autonomous),Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:49,Dallon Schofield,130,2025-10-22 19:54:49,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109827,4.2.9 Monitoring,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:49,Dallon Schofield,130,2025-10-22 19:54:49,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109828,4.2.10 Faults and failures,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:49,Dallon Schofield,130,2025-10-22 19:54:49,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109830,4.3.1 General,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:49,Dallon Schofield,130,2025-10-22 19:54:49,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109831,4.3.2 Visual alarm (semi-autonomous and autonomous),Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:50,Dallon Schofield,130,2025-10-22 19:54:50,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109832,4.3.3 Audible alarm (semi-autonomous and autonomous),Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:50,Dallon Schofield,130,2025-10-22 19:54:50,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109834,4.4	 Labelling and identification,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:50,Dallon Schofield,130,2025-10-22 19:54:50,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109836,4.5 Information for use,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:50,Dallon Schofield,130,2025-10-22 19:54:50,Dallon Schofield,130,"In addition to information required by machine-specific standards, the operator's manual shall provide information specific to partially automated, semi-autonomous and autonomous functions including the following",,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109839,4.1 General,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:50,Dallon Schofield,130,2025-10-22 19:54:50,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109841,4.2.1 General,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:50,Dallon Schofield,130,2025-10-22 19:54:50,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109842,4.2.2 Obstacle detection - Perception and supervisory systems,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:50,Dallon Schofield,130,2025-10-22 19:54:50,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109843,4.2.3 Operational limits - Perception and supervisory systems,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:50,Dallon Schofield,130,2025-10-22 19:54:50,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109844,4.2.4 Visual indication - Partially automated and semi-autonomous (manual mode),Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:50,Dallon Schofield,130,2025-10-22 19:54:50,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109845,4.2.5 Audible indication - Partially automated and semi-autonomous (manual mode),Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:50,Dallon Schofield,130,2025-10-22 19:54:50,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109846,4.2.6 Monitoring,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:51,Dallon Schofield,130,2025-10-22 19:54:51,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109847,4.2.7 Faults and failures,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:51,Dallon Schofield,130,2025-10-22 19:54:51,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109849,4.3	 Labelling and identification,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:51,Dallon Schofield,130,2025-10-22 19:54:51,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109851,4.4 Information for use,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:51,Dallon Schofield,130,2025-10-22 19:54:51,Dallon Schofield,130,"In addition to information cited in ISO 18497-1:2024 and required by machine-specific standards, the operator's manual shall provide information specific to obstacle protective systems for partially automated, semi-autonomous and autonomous functions including the following:",,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109854,4.1 General,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:51,Dallon Schofield,130,2025-10-22 19:54:51,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109856,4.2.1 General,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:51,Dallon Schofield,130,2025-10-22 19:54:51,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109857,4.2.2 Boundary detection,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:51,Dallon Schofield,130,2025-10-22 19:54:51,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109858,4.2.3 Operational limits,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:51,Dallon Schofield,130,2025-10-22 19:54:51,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109859,4.2.4 Monitoring,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:51,Dallon Schofield,130,2025-10-22 19:54:51,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109860,4.2.5 Faults and failures,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:51,Dallon Schofield,130,2025-10-22 19:54:51,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109862,4.3	 Labelling and identification,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:52,Dallon Schofield,130,2025-10-22 19:54:52,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109864,4.4 Information for use,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:52,Dallon Schofield,130,2025-10-22 19:54:52,Dallon Schofield,130,"In addition to information cited in ISO 18497-1:2024 and required by machine-specific standards, the operator's manual shall provide information specific to the machine design utilizing systems (perception, supervisory or other) to prevent unintended excursions beyond the boundary of the autonomous operating zone for partially automated, semi-autonomous and autonomous functions including the following:",,,,,,,,,,,,,,,,,,,,,
Landscaping - MaaS,LMAAS,155,,,,,,,,,,,,,,,,,,,,,,TestCases,5109866,4.1 General,Approved,210,System Verification Test Case,Completed,Update LevelName Calculation rule,,,,,NOT_SCHEDULED,,,2025-10-22 19:54:52,Dallon Schofield,130,2025-10-22 19:54:52,Dallon Schofield,130,,,,,,,,,,,,,,,,,,,,,,
